text_clean,label
nhật ra_lệnh sẵn_sàng tấn_công tên_lửa triều_tiên nhật_bản đã ra_lệnh cho một tàu khu trục tại biển nhật_bản tấn_công bất_kỳ tên_lửa đạn_đạo nào có_thể được phóng từ triều_tiên trong vài tuần tới sau khi bình_nhưỡng bắn một tên_lửa tầm trung_rodong ra biển,1
triều tiên_phóng tên_lửa đạn đạo ra biển lần thứ hai trong tuần triều_tiên đã phóng một loạt tên_lửa đạn đạo tầm ngắn ra vùng_biển phía đông đánh_dấu lần thử vũ_khí thứ hai của bình_nhưỡng trong vòng một tuần,1
chi hơn triệu đồng thuê căn_hộ đẹp khó tin và kết_quả bất_ngờ ian và denise feltham một cặp đôi đến từ anh đã lập kế_hoạch cho chuyến đi nghỉ_dưỡng xa_xỉ họ thuê một căn_hộ đẹp khó tin đăng trên airbnb,1
triệu người tham_dự buổi diễn_thuyết của giáo_hoàng francis mặc_dù mưa lớn do ảnh_hưởng của bão vẫn có triệu người đổ về thủ_đô manila để tham_dự buổi diễn_thuyết cuối_cùng của giáo_hoàng francis tại philippines,1
thủ_tướng phạm_minh chính sắp công_du_châu_âu thủ_tướng phạm_minh chính sẽ dự hội_nghị thường_niên diễn_đàn kinh_tế thế_giới ở thụy_sĩ và thăm chính_thức hungary romania từ đến,1
belarus khó điều_quân tham_chiến ở ukraine tổng_thống lukashenko có lý_do về quân_sự và chính_trị để không điều quân_đội belarus tham_chiến ở ukraine dù tuyên_bố lập lực_lượng hiệp_đồng với nga,1
thân_nhân thắp nến tưởng_niệm năm mh mất_tích malaysia khoảng người tập_trung tại trung_tâm thương_mại gần kuala lumpur thắp nến tưởng_nhớ hành_khách và tổ bay trên chuyến bay mh mất_tích năm,1
giám_đốc fbi cân_nhắc thuê võ_sư ufc huấn_luyện đặc_vụ giám_đốc fbi nêu ý_tưởng thuê huấn_luyện_viên ufc để tăng_cường kỹ_năng tự_vệ và võ tự_do cho đặc_vụ,1
hình_ảnh hàng_loạt vụ nổ giữa thủ_đô bỉ thủ_đô brussels của bỉ đã bị rung_chuyển bởi hàng_loạt vụ nổ liên_tiếp xảy ra tại sân_bay và hai ga tàu_điện_ngầm,1
những người cao_tuổi nhảy_hiphop ở nhật trong chiều hè nóng_bức ở tokyo nhóm người cao_tuổi mặc áo_quần sặc_sỡ cười đùa nhảy_nhót giữa tiếng nhạc sôi_động,1
hình_ảnh xé lòng vụ thảm_sát nhà_báo ở mỹ_trang daily mail vừa đăng_tải loạt ảnh về các nhà_báo bị giết_hại ở bang virginia_mỹ vào tối_ngày theo giờ việt_nam,1
thế_giới h tuyên_bố sốc của công_chúa thái_lan công_chúa thái_lan ubolratana rajakanya ngày đã khiến người_dân nước này sốc khi tuyên_bố ra tranh_cử chức thủ_tướng trong cuộc bầu_cử tháng tới,1
tổng_thống belarus nói nga đã đạt được mục_tiêu chính ở ukraine tổng_thống belarus lukashenko nhấn_mạnh nga đã đảm_bảo được rằng ukraine sẽ không còn tạo ra bất_kỳ nguy_cơ an_ninh nào đối_với họ,1
vụ nữ nhân_viên fbi bí_mật kết_hôn với phần_tử is cách xử_lý gây tranh_cãi mức án tù quá nhẹ dành cho daniela greene và những chi_tiết trong vụ_việc bị giấu kín đang đặt ra nhiều dấu_hỏi về cách_thức xử_lý vấn_đề của fbi và các cơ_quan an_ninh,1
bị ba người_tình bán đứng_quan tham_cay đắng nhận tội sau thời_gian dài im_lặng cuối_cùng lệnh chính_sách buộc phải khai nhận việc cùng em_trai lệnh kế_hoạch âm_mưu sắp_đặt để anh_em con_cháu cả nhà trốn ra nước_ngoài,1
video uav ukraine quét sạch đoàn xe quân_sự nga ở lyman quân_đội ukraine đã triển_khai máy_bay không người lái uav để tập_kích đoàn xe quân_sự nga ở tiền_tuyến khiến đối_thủ_tổn_thất nhiều loại khí tài,1
trái đắng của phó thị_trưởng đi lên từ thợ khoan giếng từ một thợ khoan giếng lương đã không ngừng phấn_đấu vươn lên tới chức_phó thị_trưởng thiên_tân nhưng cuối_cùng lại lâm vào ngõ_cụt,1
kỳ nghỉ giá triệu đô của nhà obama theo một ước_tính kỳ_nghỉ của gia_đình tổng_thống barack obama ở hawaii đã tiêu tốn ít_nhất triệu usd trong lúc toàn nước mỹ đang chật_vật vì bão,1
bức ảnh chụp khoảnh_khắc_hồn lìa khỏi xác bức ảnh nhanh_chóng lan_truyền trên mạng xã_hội và hàng chục ngàn người cho rằng bức ảnh đã ghi lại cảnh nạn_nhân hồn lìa khỏi xác,1
những điều lạ_lùng về bầu_cử mỹ có rất nhiều câu hỏi thú_vị xung_quanh cuộc bầu_cử tổng_thống mỹ chẳng_hạn tại_sao ngày bầu_cử luôn rơi vào thứ ba hoặc obama thường giơ_ngón cái nghĩa_là thế_nào,1
xả súng ở bangkok người thiệt_mạng nghi_phạm xả súng tại khu chợ nổi_tiếng ở thủ_đô bangkok của thái_lan khiến nhiều người thiệt_mạng sau đó tự_sát,1
trung_quốc dùng ngư_lôi tên_lửa tập trận siêu_lớn trên biển đông ngày hải_quân trung_quốc đã bắt_đầu tập trận bắn đạn thật quy_mô lớn trên biển hoa đông với sự tham_gia của hàng trăm tàu_chiến và hàng chục máy_bay quân_sự các loại,1
thế_giới h_al qaeda hết thời tổng_thống mỹ tin mạng_lưới khủng_bố al qaeda đã hết thời gây sóng_gió thủ_tướng putin tiết_lộ mong_muốn lập một liên_minh á_âu là những tin_tức nóng nhất trong vòng h qua,1
ngày thứ_chiến_sự ukraine nói đẩy_lùi đợt tiến_công của nga lực_lượng ukraine cho biết đã đẩy_lùi cuộc đợt tiến_công của nga ở khu_vực lugansk và donetsk đông_ukraine trong những ngày gần đây đồng_thời hạ máy_bay không người lái,1
tổng_tư_lệnh ukraine không hài_lòng với tướng lĩnh_nga huy_động quân dự_bị tổng_tư_lệnh ukraine không hài_lòng với tướng_lĩnh ẩn_ý_muốn thay người nga ban_hành sắc_lệnh huy_động công_dân vào lực_lượng quân dự_bị và đưa lực_lượng này đi huấn_luyện,1
tháp không lưu sân_bay nay pyi taw có_thể đã sập vì động_đất truyền_thông myanmar đưa tin trận_động đất_độ làm sập tháp kiểm_soát không lưu sân_bay quốc_tế nay pyi taw toàn_bộ nhân_viên bên trong thiệt_mạng,1
hành tung bí_mật của tàu dầu bị mỹ_bắt ngoài khơi venezuela tàu dầu_skipper đã tắt hệ_thống định_vị sửa_đổi dữ_liệu để che_giấu hoạt_động lách_lệnh trừng_phạt của mỹ trước khi bị bắt ngoài khơi venezuela,1
nga có_thể đã dùng xuồng tự_sát tập_kích ukraine video được chia_sẻ trên mạng xã_hội cho thấy vật_thể_nghi là xuồng tự_sát nga tấn_công cầu chủ_chốt ở tỉnh odessa miền nam ukraine,1
lý_do khiến giới chuyên_gia khí_tượng lo_ngại siêu_bão milton tờ the_hill cho biết tâm_điểm chú_ý của nước mỹ đang đổ về bang florida khi siêu_bão milton chuẩn_bị đổ_bộ nơi đây,1
chó cưng của ông biden bị đưa khỏi nhà trắng vì cắn mật_vụ chó cưng tên commander của ông biden đã bị đưa khỏi nhà trắng sau nhiều lần cắn mật_vụ làm_việc tại đây,1
các nghị_sĩ mỹ_trình dự_luật bắt tq phải các thượng_nghị_sĩ mỹ đã trình lên thượng_viện dự_luật cho_phép lãnh_đạo nhà trắng_áp trừng_phạt trung_quốc nếu bắc kinh không hợp_tác và cung_cấp thông_tin đầy_đủ về sự bùng_phát dịch covid,1
trung_quốc lão bà kung fu năm luyện võ_cụ bà_trương hà_tiên tuổi bắt_đầu luyện võ từ năm lên ở thị_trấn lật_dương chiết_giang trung_quốc giờ_đây sau năm võ_nghệ của bà vẫn rất cao_cường,1
fbi phát_hiện tài_liệu phòng_thủ hạt_nhân của nước_ngoài tại nhà ông trump_cục điều_tra liên_bang mỹ_fbi đã tìm thấy một tài_liệu mô_tả các khả_năng hạt_nhân của một chính_phủ nước_ngoài trong lúc khám_xét tư_dinh của cựu tổng_thống donald trump ở mar a lago_bang florida theo tờ washington post,1
nga điều_chiến_hạm tối_tân nhất mang tên_lửa hành_trình đến syria hải_quân nga thông_báo tàu_chiến_trang_bị tên_lửa hành_trình mang tên zelenyi dol thung_lũng xanh đã được điều_động đến địa_trung_hải,1
thế_giới điêu_đứng vì thiếu oxy điều_trị covid các bệnh_viện ở nhiều nơi trên thế_giới đặc_biệt là tại những nước có thu_nhập thấp và trung_bình sắp cạn_kiệt oxy điều_trị cho bệnh_nhân covid,1
màn múa lửa ấn_tượng thời trung_cổ ở đức tại thành_phố miền nam nước đức_nürnberg nuremberg các nghệ_sĩ trình_diễn màn múa lửa điêu_luyện và kịch tính,1
bờ đông nước mỹ_chìm trong khói cháy rừng canada trường_học ở bờ đông_hủy hoạt_động ngoài_trời giao_thông hàng_không đình_trệ và hàng triệu người được kêu_gọi ở nhà do khói cháy rừng canada,1
trung_quốc hãng tin_tân hoa xã mới_đây đăng_chùm ảnh hải_quân trung_quốc tập trận bắn đạn thật quy_mô chưa từng có trên biển hoa đông,1
hơn người tham_gia chạy_đua với tàu hỏa hơn người đã tham_gia vào_cuộc chạy_đua với tàu hỏa trên quãng đường dài gần km tại wales anh,1
thế_giới h cảnh_báo ớn_lạnh của putin ông putin nhấn_mạnh nếu những hành_động vi_phạm hiến_chương liên_hợp_quốc tiếp_tục thì sẽ không tránh được dẫn tới hỗn_loạn trong các mối quan_hệ quốc_tế,1
ukraine nói binh_sĩ thiệt_mạng trong xung_đột với nga cố_vấn tổng_thống ukraine cho biết khoảng binh_sĩ nước này đã thiệt_mạng kể từ khi cuộc xung_đột với nga bùng_nổ,1
số người thiệt_mạng vì động_đất ở nepal tăng lên trận động_đất xảy ra ở tỉnh karnali của nepal đã khiến ít_nhất người thiệt_mạng cùng với người khác bị_thương,1
mẫu xe_tăng chủ_lực đức được ukraine mong_chờ xe_tăng leopard do đức sản_xuất có_thể bổ_sung lợi_thế cho ukraine trong xung_đột nhưng đòi_hỏi quá_trình bảo_dưỡng phức_tạp hơn,1
who đưa ra cảnh_báo mới về vắc_xin covid ngày tổng_giám_đốc who tedros adhanom ghebreyesus cho biết các nước không nên phụ_thuộc hoàn_toàn vào vắc_xin các hạn_chế phòng_dịch vẫn là nền_tảng cơ_bản để ngăn_chặn virus lây_lan,1
mỹ chi hàng tỷ usd chế_tạo tên_lửa sputnik cho biết mỹ đã ký nhiều hợp_đồng chế_tạo các loại tên_lửa đạn_đạo mới trong vòng tháng kể từ khi washington tuyên_bố rút khỏi hiệp_ước các lực_lượng hạt_nhân tầm trung_inf,1
chỉ_huy lữ_đoàn tinh_nhuệ nga thiệt_mạng đại_tá ilyin chỉ_huy lữ_đoàn của nga thiệt_mạng trong khuôn_khổ chiến_dịch tại ukraine nhiều khả_năng do đòn tập_kích tên_lửa của kiev vào kursk,1
nga có_thể sáp_nhập thêm lãnh_thổ ukraine tuyên_bố đánh chặn uav ông medvedev nói nga sẽ thành_công với chiến_dịch quân_sự đặc_biệt và tiếp_tục mở_rộng lãnh_thổ quân_đội ukraine tuyên_bố bắn hạ_uav của nga trong vòng giờ qua,1
máy_bay hạ_cánh khẩn vì hành_khách cố mở_cửa giữa trời mỹ máy_bay của nhật_bản phải hạ_cánh khẩn tại seattle sau khi hành_khách cố mở_cửa vài tiếng sau khi cất_cánh,1
nga lập tiểu_đoàn toàn hàng binh_ukraine nga biên_chế một tiểu_đoàn tình_nguyện toàn hàng binh_ukraine sau khi kiev xác_nhận đã thành_lập một đơn_vị chính_quy_toàn người nga,1
osin nam được ưa_chuộng và ca_ngợi người giúp_việc là đàn_ông đang ngày_càng phổ_biến ở singapore và được nhiều bà nội_trợ tin_tưởng khen_ngợi là tỷ_mỉ và cẩn_thận,1
ông putin sắp đọc thông_điệp liên_bang tổng_thống putin sẽ đọc thông_điệp liên_bang vào hôm_nay dự_kiến đề_cập các vấn_đề trong nước và chính_sách đối_ngoại trong đó có chiến_dịch quân_sự ở ukraine,1
biến_thể omicron đã được đặt tên như_thế_nào các thị_trường sụt_giảm hy_vọng kiểm_soát đại_dịch covid mờ đi và một cái tên mới được đưa vào từ_điển đại_dịch omicron,1
bí_ẩn quái_vật lông lá dạt lên bờ biển philippines một sinh_vật biển bí_ẩn to_lớn lông lá xồm xoàm dạt lên bờ biển cagdainao đảo dinagat_philippines khiến người_dân địa_phương đổ_xô tới chụp ảnh,1
hố tử_thần xuất_hiện giữa thủ_đô hàn_quốc nuốt trọn người đi xe_máy lực_lượng chức_năng hàn_quốc vẫn đang tìm_kiếm một người đi xe_máy bị mất_tích sau khi rơi xuống hố tử_thần ở thủ_đô seoul,1
tổng_thư_ký lhq_phe dân_chủ_mỹ phản_đối chính_quyền trump tấn_công iran tổng_thư_ký liên_hợp quốc_lhq antonio guterres bày_tỏ lo_ngại về vụ tấn_công iran lúc sáng sớm nay của mỹ các nghị_sĩ thuộc đảng dân_chủ ở mỹ lên_án mạnh_mẽ quyết_định của ông trump,1
khu đèn_đỏ ở ấn_độ náo_loạn vì ngân_hàng dành cho gái mại_dâm đóng_cửa sangini một ngân_hàng được mở trong khu đèn_đỏ ở mumbai ấn_độ đã giúp các cô gái mại_dâm giữ an_toàn cho các khoản dành_dụm lên tới hàng nghìn đô_la tuy_nhiên sau năm hoạt_động ngân_hàng này đóng_cửa khiến khu đèn_đỏ và các cô gái trong ngành này gặp nhiều khó_khăn,1
tức giận_nữ thị_trưởng đấm cảnh_sát tức_giận vì cấp dưới không thực_hiện đúng mệnh_lệnh của mình nữ thị_trưởng một thành_phố lớn tại philippines đã thẳng tay đấm_cảnh_sát trưởng,1
mỹ_lập đơn_vị đồn_trú thường_trực ở ba lan theo phó thủ_tướng kiêm bộ_trưởng quốc_phòng ba lan mariusz blaszczak quyết_định trên của mỹ là một thời_khắc lịch_sử,1
thư_ký tổng_thống putin lên_tiếng chuyện kiểm_soát ông trump thư_ký báo_chí của tổng_thống nga vladimir putin mô_tả những tuyên_bố rằng moscow có ảnh_hưởng đối_với chính_quyền donald_trump là ngớ ngẩn,1
tướng nga bị bắt vì cáo_buộc tham_nhũng cựu_phó tư_lệnh thứ nhất lực_lượng vệ_binh quốc_gia nga_tướng viktor strigunov bị bắt vì cáo_buộc tham_ô và biển_thủ,1
thế_giới h lời đồn_đáng sợ mỹ bác_bỏ tin_đồn rằng lãnh_đạo triều_tiên bị ám_sát và đã qua_đời thủ_lĩnh al qaeda ủng_hộ cuộc nổi_dậy ở syria là những tin đáng chú_ý trong giờ qua,1
một loại thuốc chống trầm_cảm có_thể giúp giảm nguy_cơ nhập_viện vì covid một nghiên_cứu mới được công_bố hôm cho biết thuốc chống trầm_cảm fluvoxamine giúp giảm tới gần tỷ_lệ nhập_viện ở những bệnh_nhân covid có nguy_cơ cao,1
tướng cấp cao iran thiệt_mạng vì covid chuẩn_tướng nasser shabani chỉ_huy hàng_đầu của lực_lượng vệ_binh cách_mạng hồi_giáo iran irgc vừa thiệt_mạng vì virus corona_chủng mới giữa lúc đại_dịch covid tiếp_tục hoành_hành ở nước này,1
xem màn nhào_lộn siêu_đẳng của thanh_niên trung_quốc huấn_luyện_viên đóng thế zhang hongbo với kỹ_năng nhào_lộn siêu_việt của mình đã trở_thành hiện_tượng nóng trên mạng xã_hội trung_quốc những ngày gần đây,1
vì sao washington_quyết đổi tù_nhân taliban lấy lính mỹ_thỏa thuận_đổi tù_nhân taliban lấy trung_sĩ bergdahl hiện đang hứng_chịu chỉ_trích gay_gắt từ phe_cộng hòa,1
tổng_thống macron bị người_dân la_ó khi thị_sát hậu_quả siêu_bão tổng_thống pháp đối_mặt làn_sóng phản_đối trong chuyến thăm quần_đảo mayotte nơi bị tàn_phá nghiêm_trọng bởi siêu_bão chido,1
cuộc_sống dưới nắng nóng_độ c nắng_nóng kéo_dài bao_trùm nhiều khu_vực ở ấn_độ với mức nhiệt lên tới độ c ngày ở new delhi,1
xem trẻ sơ_sinh_thái lan nai_nịt cẩn_thận chống covid trẻ sơ_sinh tại các bệnh_viện ở thái_lan hiện được trang_bị các tấm che mặt_bằng nhựa trong suốt để bảo_vệ các em khỏi virus corona_chủng mới,1
thế_giới h rúng_động hơn người chết thảm máy_bay quân_sự indonesia_lao xuống khu dân_cư hy_lạp đề_xuất thỏa_thuận vào giờ chót là các tin nóng trong giờ qua,1
thế_giới h bàng_hoàng tuyên_bố từ triều_tiên triều_tiên bất_ngờ tuyên_bố sở_hữu bom có sức công_phá mạnh hơn bom a cảnh_sát nhận_dạng kẻ thứ ba tấn_công nhà_hát ở paris tối là các tin nóng,1
thêm nhiều vụ nổ bom rung_chuyển sri lanka ba vụ nổ liên_tiếp vừa làm rung_chuyển một thành_phố ven biển miền đông sri lanka trong khi cảnh_sát và quân_đội tiếp_tục truy_lùng các nghi_phạm liên_quan loạt vụ khủng_bố đẫm máu ngày,1
cái giá châu_âu phải trả nếu mỹ rút quân và vũ_khí_viện nghiên_cứu chiến_lược quốc_tế iiss ước_tính châu_âu sẽ cần chi tỷ usd trong năm tới để thay_thế năng_lực và vũ_khí do mỹ đang cung_cấp cho lục_địa này,1
mỹ ra tài_liệu bác yêu_sách của trung_quốc ở biển đông_mỹ công_bố tài_liệu trang bác_bỏ cơ_sở địa_lý và lịch_sử liên_quan đến các yêu_sách phi_pháp của trung_quốc ở biển đông,1
bí_ẩn vụ xe_hơi treo lơ_lửng trên cầu canada cảnh_sát toronto canada đang nỗ_lực điều_tra xem bằng cách nào một chiếc xe_hơi rốt_cuộc lại bị treo lơ_lửng ở một cây cầu giữa thành_phố,1
cảnh đẹp khó tin trong động đá pha_lê những động đá xanh trong trẻo đáng kinh_ngạc trải dài hết tầm_mắt là môt trong những báu_vật quốc_gia của iceland,1
quốc_hội croatia từ_chối đề_xuất hỗ_trợ ukraine huấn_luyện binh_sĩ quốc_hội croatia không ủng_hộ đề_xuất huấn_luyện binh_sĩ ukraine theo chương_trình của eu vốn gây chia_rẽ giới lãnh_đạo đất_nước,1
trung_quốc tăng_tốc chuyển_giao tiêm_kích_tàng hình_j a cho pakistan trung_quốc được cho đang đẩy nhanh việc chuyển_giao tiêm_kích_tàng_hình thế_hệ thứ năm j_a cho pakistan với lô đầu_tiên dự_kiến đến sớm hơn tháng,1
sức_mạnh bão meranti di_chuyển cả tàu hàng siêu_bão meranti khi quét qua cực nam vùng lãnh_thổ đài_loan trung_quốc đã gây ra gió_giật mạnh kỷ_lục với sức gió km h_sức gió được ghi_nhận là mạnh nhất trong năm qua ở đài_loan và mưa lớn trên diện rộng,1
sự trùng_hợp đặc_biệt của ngày_ngày quốc_tế_phụ_nữ trùng với một ngày kỷ_niệm đặc_biệt trong lịch_sử việt_nam và cũng liên_quan tới sự đấu_tranh của phụ_nữ,1
sau hàng_loạt vụ xả súng ông biden kêu_gọi hành_động mạnh_tay tổng_thống joe biden cho biết mỹ đang đối_mặt với một thảm_họa bạo_lực súng_đạn đòi_hỏi chính_quyền phải có hành_động mạnh_mẽ hơn trong bối_cảnh xảy ra hàng_loạt vụ xả súng ở california,1
tài_liệu về việc bảo_vệ ông biden khi thăm bắc ireland bị rơi trên đường tài_liệu nhạy_cảm về công_tác bảo_vệ an_ninh cho tổng_thống mỹ joe biden trong chuyến thăm tới bắc ireland được phát_hiện nằm rơi trên đường_phố,1
lũ_quét phá hủy ngôi làng ở ấn_độ ít_nhất người chết nước lũ mang theo bùn_đất quét qua ngôi làng ở khu_vực kashmir lúc rạng sáng khiến người thiệt_mạng và hàng chục người mất_tích,1
thế_giới h tàu ngầm bí_ẩn làm nato phát_sốt một loạt nước tham_gia cuộc săn_lùng tàu ngầm bí_ẩn xuất_hiện ở gần anh nhà_cung_cấp vũ_khí_số của mỹ tiết_lộ một cơ_sở sản_xuất mật là các tin đáng chú_ý trong giờ qua,1
thêm hai tướng iran thiệt_mạng trong đòn không_kích của israel hai tướng iran thiệt_mạng trong đòn không_kích của israel khi tel aviv tiếp_tục tấn_công vào năng_lực quân_sự và hạt_nhân của tehran,1
bị chồng bỏ ngay sau lễ cưới vì mải gửi ảnh nhắn_tin chỉ h sau khi lễ cưới diễn ra một chú_rể người ả_rập xê_út đã tuyên_bố ly dị_vợ vì cô này chia_sẻ ảnh hôn_lễ trên snapchat,1
sóng ngầm giữa bộ đôi quyền_lực nga trong quan_hệ của bộ đôi quyền_lực ở nước nga sự gắn_kết hoán_đổi vị_trí của hai cá_nhân ở chức_vụ lãnh_đạo cao nhất hầu_như không thấy ở bất_cứ nước nào trong thế_giới đương_đại,1
tư_lệnh sudan kêu_gọi ông trump giúp chấm_dứt nội_chiến tổng_tư_lệnh quân_đội sudan_al burhan kêu_gọi tổng_thống trump hành_động giúp chấm_dứt cuộc nội_chiến đã kéo_dài hơn hai năm ở quốc_gia bắc phi,1
thảm_kịch từ thiếu nước ở malaysia tình_trạng khan_hiếm nước ở malaysia đã dẫn tới thảm_kịch đau_lòng một phụ_nữ mang song_thai đã mất con vì phải xách nước,1
triều_tiên cảnh_báo về nguy_cơ thế chiến_iii triều_tiên cho rằng việc hợp_tác quân_sự giữa mỹ hàn_quốc và nhật_bản đã tới giai_đoạn nguy_hiểm và có_thể dẫn tới thế_chiến iii,1
tiêm kích mỹ_hàn diễn_tập tấn_công gần triều tiên tiêm_kích_tàng hình_f hàn_quốc cùng f_mỹ diễn_tập tấn_công trên vùng_biển quanh bán_đảo triều_tiên sau khi bình_nhưỡng phóng thử loạt tên_lửa,1
lý_do nga muốn kiểm_soát toàn_bộ vùng donbass vùng donbass không_chỉ là vị_trí chiến_lược quan_trọng với nga mà_còn mang ý_nghĩa biểu_tượng cho lý_do moskva tiến_hành cuộc_chiến ở ukraine,1
đề_xuất xoay trục khối g sang châu_á của anh gây phản_ứng dữ_dội nhật_bản và một_số nước châu_âu bày_tỏ quan_ngại trước đề_xuất của anh về việc mời australia ấn_độ và hàn_quốc dự hội_nghị của khối g,1
is sát_hại công_nhân nhà_máy xi_măng ở syria quân_đội syria cho biết tổ_chức nhà_nước hồi_giáo_is tự_xưng đã sát_hại người trong số hơn công_nhân tại một nhà_máy xi_măng ở thị_trấn dumair syria ngày is đã tấn_công nhà_máy xi_măng nói trên bắt_giữ các con_tin và đưa đến một địa_điểm chưa xác_định,1
loạt nghị_sĩ mỹ kêu_gọi tước_quyền tổ_chức hội_nghị của nam phi_nhóm thượng_nghị_sĩ mỹ kêu_gọi dời hội_nghị thương_mại giữa washington với châu_phi khỏi nam_phi để đáp trả pretoria thắt chặt quan_hệ với moskva,1
ông biden công_kích ông trump quyết_liệt chưa từng thấy tổng_thống biden so_sánh ông donald trump với phát_xít cảnh_báo nền dân_chủ_mỹ sẽ bị đe_dọa nếu đối_thủ tái đắc_cử,1
việt_nam là đối_tác thương_mại quan_trọng nhất của canada ở đông nam_á trong thông_điệp gửi đến người_dân việt_nam tân đại_sứ canada shawn steil chia_sẻ cảm_xúc vui_mừng khi ở hà_nội thời_điểm hiện_tại,1
kính viễn_vọng khổng_lồ có_thể tìm ra thế_giới khác hôm các nhân_viên kỹ_thuật trung_quốc đã lắp_ghép xong mảnh cuối_cùng của kính thiên_văn lớn nhất thế_giới có_thể tìm ra các nền văn_minh ngoài trái_đất,1
nga mỹ_đạt thỏa_thuận đột_phá sáng sớm nay nga và mỹ thông_báo đã đạt được một thỏa_thuận đột_phá về syria theo đó từ đầu tuần tới ngừng_bắn sẽ diễn ra trên toàn quốc_gia trung_đông này,1
trung_quốc điều quân ra tín_hiệu cảnh_báo nga trung_quốc phát đi tín_hiệu mạnh với nga rằng bất_cứ động_thái nào nhằm chiếm đất đều không được tha_thứ,1
thêm một vụ cảnh_sát bắn chết người rúng_động nước mỹ_dư_luận nước mỹ một lần nữa nóng_bỏng bởi cảnh_sát da trắng lại bắn chết người da đen không có vũ_khí,1
bão doksuri_biến nhiều khu ở bắc kinh_thành sông ô_tô bị cuốn trôi trong lũ bão_doksuri đã tràn vào nhiều tỉnh_thành của trung_quốc và tiến vào bắc kinh từ sáng khiến ít_nhất người thiệt_mạng và làm ảnh_hưởng đến cuộc_sống của hàng chục triệu người,1
điện kremlin chỉ_trích bà harris từng dùng lời_lẽ không thân_thiện với nga điện_kremlin nói họ không thấy bà harris có đóng_góp cho quan_hệ mỹ_nga và chỉ_trích bà từng dùng lời_lẽ không thân_thiện với nước này,1
tiếp_tục động_đất ở indonesia đã có gần người thiệt_mạng tính đến thời_điểm này gần ngày sau trận_động đất độ richter tấn_công đảo lombok số người thiệt_mạng đã lên đến người sáng ngày_một trận_động đất độ richter đã tiếp_tục xảy ra tại lombok quần_đảo du_lịch này cũng gánh_chịu khoảng cơn dư chấn_tính từ ngày đến giờ,1
video hamas tập_kích căn_cứ của israel thu_giữ hàng_loạt vũ_khí các tay súng của phong_trào hồi_giáo_hamas đã tiến_hành tập_kích căn_cứ_quân_sự và xe chở quân của israel tại dải gaza qua đó thu_giữ được nhiều loại vũ_khí khác nhau,1
covid anh có ca nhiễm omicron tử_vong đầu_tiên hàn_quốc chạm đỉnh mới thủ_tướng anh boris_johnson cho biết nước này đã ghi_nhận trường_hợp tử_vong đầu_tiên do nhiễm biến_thể omicron trong khi đó hàn_quốc tiếp_tục ghi_nhận kỷ_lục mới về số ca tử_vong trong giờ,1
lý_do who tới vũ_hán điều_tra nguồn_gốc covid vào lúc này một nhóm gồm nhà_khoa_học quốc_tế sẽ được tổ_chức y_tế thế_giới who_cử tới thành_phố vũ_hán của trung_quốc để điều_tra nguồn_gốc của virus corona_chủng mới gây bệnh covid,1
tù_nhân trung_quốc tham_gia nhóm vượt_ngục làm nổ tung nhà_tù philippines ngày_một vụ nổ đã xảy ra vào_khoảng g bên trong văn_phòng của giám_thị trại_giam paranaque philippines khiến tù_nhân chết tại_chỗ tù_nhân khác đều là người trung_quốc chết ở bệnh_viện theo điều_tra ban_đầu những tù_nhân này đã tấn_công giám_thị với âm_mưu vượt ngục,1
sập trần nhà_thể_dục trong trường_học trung_quốc người thiệt_mạng theo truyền_thông trung_quốc vụ_việc trên xảy ra ở thành_phố tề tề_cáp nhĩ thuộc tỉnh hắc long_giang vào chiều,1
hoa mắt với đường xoắn_ốc tầng ở trung_quốc đây là con đường mà các cư_dân tại một khu chung_cư ở trùng_khánh trung_quốc phải đi qua hàng ngày,1
hành_khách ho ra máu tử_vong trên máy_bay một hành_khách thiệt_mạng trên chuyến bay của hãng hàng_không lufthansa từ thái_lan đến đức sau khi có biểu_hiện khó thở và ho ra hàng lít máu,1
cảnh_tượng kỳ_vĩ về ngọn lửa mặt_trời cơ_quan hàng_không vũ_trụ mỹ_nasa mới_đây đã công_bố một đoạn video do tàu vũ_trụ solar dynamics observary sod ghi lại về một ngọn lửa mặt_trời,1
đoàn xe hộ_tống đại_sứ nga ở pakistan trúng mìn phát_nổ đoàn xe hộ_tống đại_sứ nga tại pakistan albert khorev và các nhà ngoại_giao khác đã bị trúng mìn và phát_nổ,1
thủ_lĩnh hezbollah qua_đời trong đau_đớn vì hít phải khí độc truyền_thông israel đưa tin thủ_lĩnh hezbollah hassan nasrallah bị ngạt thở trong một boong ke không có hệ_thống thông gió và qua_đời chậm trong đau_đớn vì hít phải khí độc,1
campuchia sẽ đề_cử ông trump cho giải nobel hòa bình campuchia nêu kế_hoạch đề_cử tổng_thống trump cho giải nobel hòa_bình sau khi ông thúc_đẩy thỏa_thuận ngừng_bắn giữa phnom_penh với bangkok,1
trung_quốc diễn_tập thực_binh gần đài_loan quân_đội trung_quốc điều các chiến_hạm tham_gia diễn_tập sát thực_tế chiến_đấu trên biển hoa đông gần đảo đài_loan khi căng_thẳng gia_tăng,1
